term_id,term_name,preferred_names,category,fdr
GOCC:0071159,NF-kappaB complex,"TP53,AKT1",COMPARTMENTS,0.0056
HP:0001780,Abnormality of toe,"MAPK1,PTEN,BRCA1,AKT1",HPO,0.0056
HP:0000929,Abnormal skull morphology,"MAPK1,TP53,MTOR,PTEN,BRCA1,AKT1",HPO,0.0056
HP:0000520,Proptosis,"PTEN,BRCA1,AKT1",HPO,0.0057
HP:0002827,Hip dislocation,"PTEN,BRCA1,AKT1",HPO,0.0057
GO:0045429,Positive regulation of nitric oxide biosynthetic process,"MTOR,AKT1",Process,0.0057
GO:0060291,Long-term synaptic potentiation,"MAPK1,PTEN",Process,0.0057
GO:0031334,Positive regulation of protein-containing complex assembly,"TP53,MTOR,VEGFA",Process,0.0057
hsa05168,Herpes simplex virus 1 infection,"TP53,MTOR,AKT1",KEGG,0.0057
HP:0040211,Abnormal skin morphology of the palm,"MTOR,PTEN,AKT1",HPO,0.0057
HP:0007874,Almond-shaped palpebral fissure,"MAPK1,BRCA1",HPO,0.0057
HP:0001732,Abnormality of the pancreas,"TP53,BRCA1,MYC",HPO,0.0058
GO:0003007,Heart morphogenesis,"TP53,MTOR,VEGFA",Process,0.0058
WP75,Toll-like receptor signaling pathway,"MAPK1,AKT1",WikiPathways,0.0058
HSA-5689896,Ovarian tumor domain proteases,"TP53,PTEN",RCTM,0.0058
GO:0097367,Carbohydrate derivative binding,"MAPK1,CDK2,TP53,EGFR,MTOR,AKT1,VEGFA",Function,0.0059
HP:0001163,Abnormality of the metacarpal bones,"PTEN,AKT1",HPO,0.0059
HP:0012373,Abnormal eye physiology,"MAPK1,EGFR,PTEN,BRCA1,AKT1",HPO,0.0059
HP:0012639,Abnormal nervous system morphology,"TP53,PTEN,BRCA1,AKT1",HPO,0.0059
GO:0034198,Cellular response to amino acid starvation,"MAPK1,MTOR",Process,0.0059
GO:0019899,Enzyme binding,"MAPK1,TP53,EGFR,MTOR,PTEN,BRCA1,AKT1",Function,0.0059
GO:0032873,Negative regulation of stress-activated MAPK cascade,"AKT1,MYC",Process,0.0061
GO:0051898,Negative regulation of protein kinase B signaling,"PTEN,AKT1",Process,0.0061
hsa04114,Oocyte meiosis,"MAPK1,CDK2",KEGG,0.0061
hsa04380,Osteoclast differentiation,"MAPK1,AKT1",KEGG,0.0061
hsa04152,AMPK signaling pathway,"MTOR,AKT1",KEGG,0.0061
hsa04611,Platelet activation,"MAPK1,AKT1",KEGG,0.0061
HP:0005922,Abnormal hand morphology,"MTOR,PTEN,BRCA1,AKT1",HPO,0.0061
GO:0019221,Cytokine-mediated signaling pathway,"TP53,AKT1,VEGFA,MYC",Process,0.0061
GO:0050999,Regulation of nitric-oxide synthase activity,"EGFR,AKT1",Process,0.0061
DOID:0060085,Organ system benign neoplasm,"TP53,MTOR,PTEN",DISEASES,0.0062
HSA-165159,MTOR signalling,"MTOR,AKT1",RCTM,0.0063
hsa05135,Yersinia infection,"MAPK1,AKT1",KEGG,0.0063
HP:0001943,Hypoglycemia,"TP53,MTOR,PTEN",HPO,0.0064
HP:0100707,Abnormal astrocyte morphology,"TP53,MTOR",HPO,0.0064
HP:0025435,Increased circulating lactate dehydrogenase concentration,"TP53,MYC",HPO,0.0064
GO:0043406,Positive regulation of MAP kinase activity,"MAPK1,EGFR,VEGFA",Process,0.0065
HP:0025092,Epidermal acanthosis,"PTEN,AKT1",HPO,0.0066
GO:0005524,ATP binding,"MAPK1,CDK2,TP53,EGFR,MTOR,AKT1",Function,0.0066
HP:0002315,Headache,"TP53,PTEN,AKT1",HPO,0.0067
GO:0051091,Positive regulation of DNA-binding transcription factor activity,"PTEN,AKT1,VEGFA",Process,0.0068
GO:0050877,Nervous system process,"MAPK1,EGFR,MTOR,PTEN,AKT1",Process,0.0068
GO:0090199,Regulation of release of cytochrome c from mitochondria,"TP53,AKT1",Process,0.0068
GO:0035176,Social behavior,"MTOR,PTEN",Process,0.0068
GO:1905207,Regulation of cardiocyte differentiation,"EGFR,MTOR",Process,0.0068
HP:0000159,Abnormal lip morphology,"MAPK1,EGFR,BRCA1",HPO,0.0069
GO:0005161,Platelet-derived growth factor receptor binding,"PTEN,VEGFA",Function,0.0069
HP:0000218,High palate,"MAPK1,PTEN,BRCA1,AKT1",HPO,0.0069
GO:0090342,Regulation of cell aging,"TP53,PTEN",Process,0.0069
GO:0007173,Epidermal growth factor receptor signaling pathway,"EGFR,AKT1",Process,0.0069
GO:1990090,Cellular response to nerve growth factor stimulus,"PTEN,AKT1",Process,0.0069
HP:0001760,Abnormal foot morphology,"MAPK1,MTOR,PTEN,BRCA1,AKT1",HPO,0.0071
HP:0000508,Ptosis,"MAPK1,PTEN,BRCA1,AKT1",HPO,0.0072
GO:0005515,Protein binding,"MAPK1,CDK2,TP53,EGFR,MTOR,PTEN,BRCA1,AKT1,VEGFA,MYC",Function,0.0072
hsa05017,Spinocerebellar ataxia,"MTOR,AKT1",KEGG,0.0072
HP:0000221,Furrowed tongue,"PTEN,AKT1",HPO,0.0073
BTO:0001488,Endocrine gland,"MAPK1,TP53,EGFR,MTOR,PTEN,BRCA1,AKT1,VEGFA,MYC",TISSUES,0.0074
GO:0048146,Positive regulation of fibroblast proliferation,"EGFR,MYC",Process,0.0074
BTO:0000416,Epithelium,"TP53,PTEN,BRCA1,VEGFA",TISSUES,0.0075
BTO:0000773,Lymphoblastoid cell line,"TP53,MYC",TISSUES,0.0075
GO:0007162,Negative regulation of cell adhesion,"PTEN,AKT1,VEGFA",Process,0.0075
KW-0043,Tumor suppressor,"TP53,PTEN,BRCA1",Keyword,0.0076
KW-0053,Apoptosis,"MAPK1,TP53,PTEN,AKT1",Keyword,0.0076
KW-0024,Alternative initiation,"PTEN,BRCA1,VEGFA",Keyword,0.0076
KW-0808,Transferase,"MAPK1,CDK2,EGFR,MTOR,BRCA1,AKT1",Keyword,0.0076
KW-0723,Serine/threonine-protein kinase,"MAPK1,CDK2,MTOR,AKT1",Keyword,0.0076
KW-1017,Isopeptide bond,"TP53,EGFR,PTEN,BRCA1,AKT1,MYC",Keyword,0.0076
WP4541,Hippo-Merlin signaling dysregulation,"EGFR,MYC",WikiPathways,0.0076
HP:0000347,Micrognathia,"MAPK1,PTEN,BRCA1,AKT1",HPO,0.0076
KW-0007,Acetylation,"MAPK1,CDK2,TP53,MTOR,PTEN,BRCA1,AKT1,MYC",Keyword,0.0076
WP4657,22q11.2 copy number variation syndrome,"TP53,EGFR",WikiPathways,0.0076
KW-0832,Ubl conjugation,"MAPK1,TP53,EGFR,PTEN,BRCA1,AKT1,MYC",Keyword,0.0076
KW-0539,Nucleus,"MAPK1,CDK2,TP53,EGFR,MTOR,PTEN,BRCA1,AKT1,MYC",Keyword,0.0076
GO:0000186,Activation of MAPKK activity,"MAPK1,EGFR",Process,0.0077
HP:0000853,Goiter,"PTEN,AKT1",HPO,0.0082
GO:0007420,Brain development,"TP53,EGFR,MTOR,PTEN",Process,0.0082
GO:0048708,Astrocyte differentiation,"MAPK1,EGFR",Process,0.0082
HP:0007440,Generalized hyperpigmentation,"PTEN,AKT1",HPO,0.0082
HSA-76002,"Platelet activation, signaling and aggregation","MAPK1,AKT1,VEGFA",RCTM,0.0083
HP:0000481,Abnormal cornea morphology,"EGFR,PTEN,BRCA1,AKT1",HPO,0.0083
HP:0007700,Ocular anterior segment dysgenesis,"PTEN,BRCA1,AKT1",HPO,0.0084
GO:0043536,Positive regulation of blood vessel endothelial cell migration,"AKT1,VEGFA",Process,0.0084
GO:0031647,Regulation of protein stability,"MAPK1,TP53,PTEN",Process,0.0084
hsa04261,Adrenergic signaling in cardiomyocytes,"MAPK1,AKT1",KEGG,0.0084
GO:0070228,Regulation of lymphocyte apoptotic process,"TP53,PTEN",Process,0.0084
GO:0051348,Negative regulation of transferase activity,"TP53,PTEN,AKT1",Process,0.0084
GO:0006996,Organelle organization,"CDK2,TP53,MTOR,PTEN,BRCA1,AKT1,MYC",Process,0.0085
GO:2000378,Negative regulation of reactive oxygen species metabolic process,"TP53,BRCA1",Process,0.0086
GO:0019903,Protein phosphatase binding,"TP53,EGFR,AKT1",Function,0.0086
GO:0061180,Mammary gland epithelium development,"MAPK1,AKT1",Process,0.0086
GO:0008637,Apoptotic mitochondrial changes,"TP53,AKT1",Process,0.0086
GO:0055013,Cardiac muscle cell development,"MTOR,VEGFA",Process,0.0086
hsa04921,Oxytocin signaling pathway,"MAPK1,EGFR",KEGG,0.0086
HP:0000873,Diabetes insipidus,"PTEN,AKT1",HPO,0.0087
HP:0100887,Abnormality of globe size,"PTEN,BRCA1,AKT1",HPO,0.0087
HP:0001507,Growth abnormality,"MAPK1,TP53,MTOR,PTEN,BRCA1,AKT1",HPO,0.0087
GO:0010332,Response to gamma radiation,"TP53,MYC",Process,0.0089
HP:0100649,Neoplasm of the oral cavity,"AKT1,MYC",HPO,0.009
BTO:0000174,Embryonic structure,"CDK2,TP53,EGFR,BRCA1,VEGFA,MYC",TISSUES,0.0091
hsa04310,Wnt signaling pathway,"TP53,MYC",KEGG,0.0091
GO:1902041,Regulation of extrinsic apoptotic signaling pathway via death domain receptors,"PTEN,BRCA1",Process,0.0091
GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","CDK2,TP53",Process,0.0091
HP:0002167,Neurological speech impairment,"MAPK1,MTOR,PTEN,BRCA1,AKT1",HPO,0.0093
HP:0000189,Narrow palate,"PTEN,BRCA1",HPO,0.0093
DOID:863,Nervous system disease,"CDK2,TP53,EGFR,MTOR,PTEN,VEGFA",DISEASES,0.0093
HP:0000567,Chorioretinal coloboma,"PTEN,AKT1",HPO,0.0093
GO:0035690,Cellular response to drug,"TP53,MYC",Process,0.0094
HP:0006824,Cranial nerve paralysis,"PTEN,BRCA1,AKT1",HPO,0.0095
GO:0010823,Negative regulation of mitochondrion organization,"TP53,AKT1",Process,0.0098
HP:0012443,Abnormality of brain morphology,"MAPK1,TP53,MTOR,PTEN,BRCA1,AKT1",HPO,0.0098
GO:0001655,Urogenital system development,"PTEN,VEGFA,MYC",Process,0.0098
GO:0001525,Angiogenesis,"PTEN,AKT1,VEGFA",Process,0.0098
GO:1903078,Positive regulation of protein localization to plasma membrane,"EGFR,AKT1",Process,0.0098
GO:0016605,PML body,"TP53,MTOR,PTEN",Component,0.0099
GO:0016604,Nuclear body,"CDK2,TP53,MTOR,PTEN,BRCA1",Component,0.0099
hsa04022,cGMP-PKG signaling pathway,"MAPK1,AKT1",KEGG,0.0099
GO:0070013,Intracellular organelle lumen,"MAPK1,CDK2,TP53,EGFR,MTOR,PTEN,BRCA1,AKT1,VEGFA,MYC",Component,0.0099
GO:0005815,Microtubule organizing center,"MAPK1,CDK2,TP53,BRCA1,AKT1",Component,0.0099
HP:0003199,Decreased muscle mass,"PTEN,AKT1",HPO,0.01
GO:0051893,Regulation of focal adhesion assembly,"PTEN,VEGFA",Process,0.01
GO:1901214,Regulation of neuron death,"TP53,MTOR,AKT1",Process,0.01
GO:0061024,Membrane organization,"TP53,EGFR,PTEN,AKT1",Process,0.01
GO:0006928,Movement of cell or subcellular component,"MAPK1,EGFR,PTEN,AKT1,VEGFA",Process,0.0101
WP1449,Regulation of toll-like receptor signaling pathway,"MAPK1,AKT1",WikiPathways,0.0101
WP5083,Neuroinflammation and glutamatergic signaling,"MAPK1,AKT1",WikiPathways,0.0102
hsa05164,Influenza A,"MAPK1,AKT1",KEGG,0.0102
HP:0002894,Neoplasm of the pancreas,"TP53,BRCA1",HPO,0.0104
hsa05152,Tuberculosis,"MAPK1,AKT1",KEGG,0.0104
GO:0043086,Negative regulation of catalytic activity,"TP53,PTEN,AKT1,VEGFA",Process,0.0104
GO:0002682,Regulation of immune system process,"MAPK1,MTOR,AKT1,VEGFA,MYC",Process,0.0105
HP:0011339,Abnormality of upper lip vermillion,"MAPK1,BRCA1",HPO,0.0107
hsa05202,Transcriptional misregulation in cancer,"TP53,MYC",KEGG,0.0107
GO:0099524,Postsynaptic cytosol,"MTOR,PTEN",Component,0.0108
HSA-912446,Meiotic recombination,"CDK2,BRCA1",RCTM,0.0108
GO:0007569,Cell aging,"TP53,MTOR",Process,0.0109
GO:0002286,T cell activation involved in immune response,"TP53,MTOR",Process,0.0109
KW-0656,Proto-oncogene,"EGFR,AKT1,MYC",Keyword,0.011
HP:0000765,Abnormal thorax morphology,"MAPK1,MTOR,PTEN,AKT1",HPO,0.011
HP:0004209,Clinodactyly of the 5th finger,"PTEN,BRCA1,AKT1",HPO,0.011
GO:0010721,Negative regulation of cell development,"TP53,PTEN,VEGFA",Process,0.011
GO:1901653,Cellular response to peptide,"TP53,PTEN,AKT1",Process,0.0111
GO:0046824,Positive regulation of nucleocytoplasmic transport,"MAPK1,TP53",Process,0.0111
GO:0031646,Positive regulation of nervous system process,"MTOR,PTEN",Process,0.0111
HP:0011893,Abnormal leukocyte count,"PTEN,BRCA1,MYC",HPO,0.0111
EFO:0000319,Cardiovascular disease,"MAPK1,TP53,EGFR",HPO,0.0111
HP:0004326,Cachexia,"PTEN,AKT1",HPO,0.0112
DOID:10283,Prostate cancer,"PTEN,BRCA1",DISEASES,0.0113
WP51,Regulation of actin cytoskeleton,"MAPK1,EGFR",WikiPathways,0.0114
GO:0014823,Response to activity,"MTOR,PTEN",Process,0.0116
GO:0002521,Leukocyte differentiation,"TP53,MTOR,VEGFA",Process,0.0116
GO:0071230,Cellular response to amino acid stimulus,"EGFR,MTOR",Process,0.0116
EFO:0009552,Hemorrhoid,"TP53,EGFR",HPO,0.0118
HP:0001085,Papilledema,"TP53,AKT1",HPO,0.0118
KW-0131,Cell cycle,"MAPK1,CDK2,TP53,BRCA1",Keyword,0.012
GO:0008630,Intrinsic apoptotic signaling pathway in response to DNA damage,"TP53,BRCA1",Process,0.0121
HP:0001873,Thrombocytopenia,"TP53,MTOR,BRCA1",HPO,0.0121
GO:0045739,Positive regulation of DNA repair,"EGFR,BRCA1",Process,0.0121
HSA-9616222,Transcriptional regulation of granulopoiesis,"CDK2,MYC",RCTM,0.0122
HP:0005584,Renal cell carcinoma,"PTEN,AKT1",HPO,0.0123
HP:0001822,Hallux valgus,"PTEN,AKT1",HPO,0.0123
HP:0002014,Diarrhea,"TP53,EGFR,PTEN",HPO,0.0123
HP:0001763,Pes planus,"MAPK1,MTOR,BRCA1",HPO,0.0123
HP:0000995,Melanocytic nevus,"PTEN,AKT1",HPO,0.0123
HP:0006753,Neoplasm of the stomach,"TP53,AKT1",HPO,0.0123
hsa04062,Chemokine signaling pathway,"MAPK1,AKT1",KEGG,0.0124
HP:0002516,Increased intracranial pressure,"PTEN,AKT1",HPO,0.0124
HP:0001482,Subcutaneous nodule,"PTEN,AKT1",HPO,0.0124
HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,"TP53,BRCA1",RCTM,0.0125
HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,"CDK2,TP53",RCTM,0.0126
HP:0003330,Abnormal bone structure,"TP53,PTEN,AKT1",HPO,0.0127
GO:0051222,Positive regulation of protein transport,"MAPK1,TP53,EGFR",Process,0.0128
GO:0043627,Response to estrogen,"MAPK1,BRCA1",Process,0.0129
HSA-5683057,MAPK family signaling cascades,"MAPK1,EGFR,MYC",RCTM,0.013
HSA-69563,p53-Dependent G1 DNA Damage Response,"CDK2,TP53",RCTM,0.013
BTO:0000669,Embryonic cell line,"TP53,MYC",TISSUES,0.013
GO:0045861,Negative regulation of proteolysis,"TP53,AKT1,VEGFA",Process,0.0131
HP:0200034,Papule,"PTEN,AKT1",HPO,0.0133
HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,"TP53,BRCA1",RCTM,0.0134
GO:0031329,Regulation of cellular catabolic process,"TP53,MTOR,PTEN,AKT1",Process,0.0134
HP:0004323,Abnormality of body weight,"TP53,MTOR,PTEN,BRCA1,AKT1",HPO,0.0135
GO:0031397,Negative regulation of protein ubiquitination,"MTOR,AKT1",Process,0.0136
HP:0010609,Skin tags,"PTEN,AKT1",HPO,0.0136
WP3929,Chemokine signaling pathway,"MAPK1,AKT1",WikiPathways,0.0136
HSA-8948751,Regulation of PTEN stability and activity,"PTEN,AKT1",RCTM,0.0137
HP:0001519,Disproportionate tall stature,"PTEN,AKT1",HPO,0.0139
GO:0034103,Regulation of tissue remodeling,"TP53,EGFR",Process,0.0139
HP:0000343,Long philtrum,"MAPK1,MTOR,PTEN",HPO,0.0141
HP:0002007,Frontal bossing,"MTOR,PTEN,BRCA1",HPO,0.0141
HP:0000164,Abnormality of the dentition,"MAPK1,PTEN,BRCA1,AKT1",HPO,0.0141
GO:0060998,Regulation of dendritic spine development,"MTOR,PTEN",Process,0.0142
HP:0001269,Hemiparesis,"MTOR,AKT1",HPO,0.0144
GO:0000122,Negative regulation of transcription by RNA polymerase II,"CDK2,TP53,VEGFA,MYC",Process,0.0144
GOCC:0031982,Vesicle,"MAPK1,CDK2,EGFR,MTOR,AKT1,VEGFA",COMPARTMENTS,0.0144
GO:0000165,MAPK cascade,"MAPK1,EGFR,MYC",Process,0.0145
GO:0016477,Cell migration,"EGFR,PTEN,AKT1,VEGFA",Process,0.0145
GO:0071260,Cellular response to mechanical stimulus,"EGFR,AKT1",Process,0.0145
GO:1900034,Regulation of cellular response to heat,"MAPK1,MTOR",Process,0.0145
DOID:5679,Retinal disease,"CDK2,TP53,VEGFA",DISEASES,0.0146
HP:0002650,Scoliosis,"MAPK1,PTEN,BRCA1,AKT1",HPO,0.0146
HP:0012210,Abnormal renal morphology,"MAPK1,PTEN,BRCA1,AKT1",HPO,0.0147
HP:0000525,Abnormality iris morphology,"MAPK1,PTEN,BRCA1",HPO,0.0147
HP:0001645,Sudden cardiac death,"PTEN,AKT1",HPO,0.0147
GO:0043168,Anion binding,"MAPK1,CDK2,TP53,EGFR,MTOR,AKT1,VEGFA",Function,0.0148
HP:0011354,Generalized abnormality of skin,"EGFR,PTEN,AKT1",HPO,0.0149
GO:0045862,Positive regulation of proteolysis,"PTEN,AKT1,MYC",Process,0.0151
GO:0045666,Positive regulation of neuron differentiation,"MTOR,PTEN,VEGFA",Process,0.0151
GO:0007098,Centrosome cycle,"CDK2,BRCA1",Process,0.0151
HP:0012719,Functional abnormality of the gastrointestinal tract,"MAPK1,EGFR,PTEN,MYC",HPO,0.0152
hsa04024,cAMP signaling pathway,"MAPK1,AKT1",KEGG,0.0153
hsa04810,Regulation of actin cytoskeleton,"MAPK1,EGFR",KEGG,0.0153
GOCC:0031983,Vesicle lumen,"MAPK1,EGFR,VEGFA",COMPARTMENTS,0.0153
GO:0006970,Response to osmotic stress,"TP53,EGFR",Process,0.0154
GO:1900182,Positive regulation of protein localization to nucleus,"MAPK1,AKT1",Process,0.0154
GO:0006139,Nucleobase-containing compound metabolic process,"MAPK1,CDK2,TP53,MTOR,PTEN,BRCA1",Process,0.0155
GO:0032204,Regulation of telomere maintenance,"MAPK1,MYC",Process,0.0156
GO:0034644,Cellular response to UV,"TP53,MYC",Process,0.0156
GO:0007409,Axonogenesis,"MAPK1,PTEN,VEGFA",Process,0.0157
GO:0044281,Small molecule metabolic process,"MAPK1,MTOR,PTEN,BRCA1,AKT1",Process,0.0157
HP:0001595,Abnormal hair morphology,"MAPK1,EGFR,MTOR,BRCA1",HPO,0.016
GO:0046889,Positive regulation of lipid biosynthetic process,"MTOR,AKT1",Process,0.0162
GO:0043154,Negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,"AKT1,VEGFA",Process,0.0162
GO:0048589,Developmental growth,"TP53,MTOR,PTEN",Process,0.0162
HP:0025142,Constitutional symptom,"TP53,PTEN,AKT1,MYC",HPO,0.0163
GO:0051721,Protein phosphatase 2A binding,"TP53,AKT1",Function,0.0163
KW-0067,ATP-binding,"MAPK1,CDK2,EGFR,MTOR,AKT1",Keyword,0.0164
GO:0090559,Regulation of membrane permeability,"TP53,MTOR",Process,0.0165
GO:0035264,Multicellular organism growth,"TP53,MTOR",Process,0.0165
GO:0009791,Post-embryonic development,"MTOR,VEGFA",Process,0.0165
WP2877,Vitamin D receptor pathway,"CDK2,MYC",WikiPathways,0.0166
HP:0001250,Seizure,"MAPK1,TP53,MTOR,PTEN,AKT1",HPO,0.0166
GO:0042058,Regulation of epidermal growth factor receptor signaling pathway,"EGFR,AKT1",Process,0.0167
EFO:0003843,Pain,"TP53,AKT1,MYC",HPO,0.0167
GO:0010639,Negative regulation of organelle organization,"TP53,BRCA1,AKT1",Process,0.0167
EFO:0004526,Mean corpuscular volume,"TP53,EGFR,MTOR,PTEN",HPO,0.0168
EFO:0004306,Erythrocyte indices,"TP53,EGFR,MTOR,PTEN,VEGFA",HPO,0.0169
HP:0004324,Increased body weight,"MTOR,PTEN,AKT1",HPO,0.017
GO:0006417,Regulation of translation,"MAPK1,MTOR,AKT1",Process,0.017
GO:0110110,Positive regulation of animal organ morphogenesis,"VEGFA,MYC",Process,0.0173
GO:0005654,Nucleoplasm,"MAPK1,CDK2,TP53,MTOR,PTEN,BRCA1,AKT1,MYC",Component,0.0174
HP:0000539,Abnormality of refraction,"EGFR,PTEN,BRCA1,AKT1",HPO,0.0177
GO:0010717,Regulation of epithelial to mesenchymal transition,"MTOR,PTEN",Process,0.0177
HP:0001392,Abnormality of the liver,"TP53,PTEN,BRCA1,MYC",HPO,0.0181
HSA-69473,G2/M DNA damage checkpoint,"TP53,BRCA1",RCTM,0.0181
GO:0044703,Multi-organism reproductive process,"MAPK1,MTOR,PTEN,AKT1",Process,0.0184
HP:0000486,Strabismus,"MTOR,PTEN,BRCA1,AKT1",HPO,0.0184
HP:0001249,Intellectual disability,"MAPK1,MTOR,PTEN,BRCA1,AKT1",HPO,0.0184
HP:0002080,Intention tremor,"PTEN,AKT1",HPO,0.0187
HP:0002795,Abnormal respiratory system physiology,"MTOR,PTEN,AKT1",HPO,0.0187
HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),"MAPK1,CDK2",RCTM,0.0188
GO:0042176,Regulation of protein catabolic process,"EGFR,PTEN,AKT1",Process,0.0189
HSA-5693607,Processing of DNA double-strand break ends,"CDK2,BRCA1",RCTM,0.0191
GO:0007268,Chemical synaptic transmission,"MAPK1,PTEN,AKT1",Process,0.0192
GO:1901655,Cellular response to ketone,"EGFR,AKT1",Process,0.0193
HP:0000771,Gynecomastia,"PTEN,AKT1",HPO,0.0194
WP3594,Circadian rhythm genes,"TP53,PTEN",WikiPathways,0.0196
HP:0002060,Abnormal cerebral morphology,"MAPK1,MTOR,PTEN",HPO,0.0196
GO:0045597,Positive regulation of cell differentiation,"MTOR,PTEN,AKT1,VEGFA",Process,0.0197
HP:0002539,Cortical dysplasia,"MTOR,PTEN",HPO,0.0198
GO:0006606,Protein import into nucleus,"TP53,AKT1",Process,0.0199
GO:0002690,Positive regulation of leukocyte chemotaxis,"MAPK1,VEGFA",Process,0.0202
GO:1901216,Positive regulation of neuron death,"TP53,MTOR",Process,0.0202
HP:0001597,Abnormality of the nail,"EGFR,PTEN,AKT1",HPO,0.0207
GOCC:0043227,Membrane-bounded organelle,"MAPK1,CDK2,TP53,EGFR,MTOR,PTEN,BRCA1,AKT1,VEGFA,MYC",COMPARTMENTS,0.0209
GO:0002009,Morphogenesis of an epithelium,"EGFR,VEGFA,MYC",Process,0.0211
GO:0044877,Protein-containing complex binding,"TP53,EGFR,MTOR,PTEN,MYC",Function,0.0217
HP:0040070,Abnormal upper limb bone morphology,"PTEN,BRCA1,AKT1",HPO,0.0219
DOID:1115,Sarcoma,"TP53,MYC",DISEASES,0.0223
HSA-3371556,Cellular response to heat stress,"MAPK1,MTOR",RCTM,0.0224
IPR011009,Protein kinase-like domain superfamily,"MAPK1,CDK2,EGFR,MTOR,AKT1",InterPro,0.0224
GO:0051346,Negative regulation of hydrolase activity,"TP53,AKT1,VEGFA",Process,0.0227
HP:0000311,Round face,"PTEN,AKT1",HPO,0.0227
EFO:0010701,Mean reticulocyte volume,"TP53,MTOR,PTEN",HPO,0.0228
GO:2001237,Negative regulation of extrinsic apoptotic signaling pathway,"BRCA1,AKT1",Process,0.0228
HP:0011927,Short digit,"MTOR,PTEN,AKT1",HPO,0.0231
HP:0000256,Macrocephaly,"MTOR,PTEN,AKT1",HPO,0.024
HP:0012531,Pain,"TP53,AKT1",HPO,0.024
HSA-2559580,Oxidative Stress Induced Senescence,"MAPK1,TP53",RCTM,0.0241
HSA-8878159,Transcriptional regulation by RUNX3,"TP53,MYC",RCTM,0.0241
GO:0140296,General transcription initiation factor binding,"TP53,MTOR",Function,0.0242
GO:0018130,Heterocycle biosynthetic process,"MAPK1,TP53,MTOR,PTEN",Process,0.0243
GO:0021510,Spinal cord development,"MTOR,AKT1",Process,0.0244
HP:0009810,Abnormality of upper limb joint,"MAPK1,PTEN,AKT1",HPO,0.0246
HP:0000505,Visual impairment,"TP53,PTEN,BRCA1,AKT1",HPO,0.0249
BTO:0003099,Internal female genital organ,"CDK2,TP53,EGFR,BRCA1,AKT1,MYC",TISSUES,0.025
GO:0001775,Cell activation,"MAPK1,TP53,EGFR,MTOR",Process,0.0252
GO:0072593,Reactive oxygen species metabolic process,"EGFR,AKT1",Process,0.0252
GO:0051641,Cellular localization,"MAPK1,TP53,EGFR,MTOR,AKT1,VEGFA",Process,0.0252
HP:0002863,Myelodysplasia,"TP53,BRCA1",HPO,0.0256
GO:2000060,Positive regulation of ubiquitin-dependent protein catabolic process,"PTEN,AKT1",Process,0.0262
GO:0004712,Protein serine/threonine/tyrosine kinase activity,"MAPK1,AKT1",Function,0.0262
HP:0003270,Abdominal distention,"TP53,MTOR",HPO,0.0266
GO:0016740,Transferase activity,"MAPK1,CDK2,EGFR,MTOR,BRCA1,AKT1",Function,0.0267
GO:0001046,Core promoter sequence-specific DNA binding,"TP53,MYC",Function,0.0267
GO:0042752,Regulation of circadian rhythm,"TP53,MTOR",Process,0.0269
EFO:0004586,Complete blood cell count,"TP53,EGFR,PTEN,BRCA1,AKT1,VEGFA",HPO,0.0271
GO:0035270,Endocrine system development,"MAPK1,AKT1",Process,0.028
HP:0000729,Autistic behavior,"MTOR,PTEN,AKT1",HPO,0.028
GO:0008283,Cell population proliferation,"MAPK1,TP53,AKT1",Process,0.0283
GO:0002761,Regulation of myeloid leukocyte differentiation,"MTOR,MYC",Process,0.0284
HP:0100022,Abnormality of movement,"TP53,MTOR,PTEN,BRCA1,AKT1",HPO,0.0287
HP:0000327,Hypoplasia of the maxilla,"PTEN,AKT1",HPO,0.0288
GO:0007613,Memory,"MTOR,PTEN",Process,0.0288
hsa05016,Huntington disease,"TP53,MTOR",KEGG,0.0299
DOID:0060058,Lymphoma,"TP53,MYC",DISEASES,0.0302
GO:0019904,Protein domain specific binding,"CDK2,TP53,MTOR,PTEN",Function,0.0304
GO:0031398,Positive regulation of protein ubiquitination,"PTEN,BRCA1",Process,0.0305
HP:0000708,Behavioral abnormality,"MAPK1,TP53,MTOR,PTEN,AKT1",HPO,0.031
GO:0032103,Positive regulation of response to external stimulus,"MAPK1,EGFR,VEGFA",Process,0.0311
GO:0000082,G1/S transition of mitotic cell cycle,"CDK2,MYC",Process,0.0314
HP:0002239,Gastrointestinal hemorrhage,"PTEN,MYC",HPO,0.0317
HP:0002269,Abnormality of neuronal migration,"MTOR,PTEN,AKT1",HPO,0.0317
GO:0030054,Cell junction,"MAPK1,EGFR,MTOR,PTEN,AKT1,VEGFA",Component,0.0318
HP:0000818,Abnormality of the endocrine system,"TP53,PTEN,BRCA1,AKT1",HPO,0.0318
GO:0098794,Postsynapse,"MAPK1,MTOR,PTEN,AKT1",Component,0.0318
HP:0000252,Microcephaly,"MAPK1,TP53,PTEN,BRCA1",HPO,0.0326
HP:0000158,Macroglossia,"PTEN,AKT1",HPO,0.0326
